,discr_hr,_step,_runtime,discr_sr,_timestamp,perceptual_loss,adversarial_loss,content_loss,epoch_test_psnr,epoch_test_ssim,epoch_test_lpips,epoch_test_mae
75,,37115,7487,,1654249776,0.0430949330329895,1.1654739379882812,0.03144019469618797,,,,
76,,37137,7489,,1654249778,0.054332226514816284,2.948596477508545,0.024846265092492104,,,,
77,,37167,7493,,1654249782,0.0525592640042305,1.5749166011810303,0.036810100078582764,,,,
78,5.465260982513428,37547,7562,-2.889796257019043,1654249851,,,,,,,
79,2.403057098388672,37872,7624,-2.148226737976074,1654249913,,,,,,,
80,,38227,7711,,1654250000,0.07745882868766785,3.3106064796447754,0.04435276612639427,,,,
81,,38702,7795,,1654250084,0.05943165719509125,1.6944931745529175,0.04248672351241112,,,,
82,5.924318790435791,39167,7896,-3.314302921295166,1654250185,,,,,,,
83,,39553,7966,,1654250255,0.05293124169111252,1.793219804763794,0.03499904274940491,,,,
84,4.051278591156006,39660,7980,-2.193589687347412,1654250269,,,,,,,
85,1.7738749980926514,40058,8072,-4.080110549926758,1654250361,,,,,,,
86,2.842771053314209,40605,8163,-1.0347118377685547,1654250452,,,,,,,
87,3.1268720626831055,41529,8364,-3.391040325164795,1654250653,,,,,,,
88,,42429,8541,,1654250830,0.0815708339214325,3.5729403495788574,0.04584142938256264,,,,
89,,42752,8603,,1654250892,0.04612065851688385,1.995042085647583,0.026170238852500916,,,,
90,7.34313440322876,43537,8745,-0.06810152530670166,1654251034,,,,,,,
91,,43653,8781,,1654251070,0.0776297003030777,2.610313892364502,0.05152655765414238,,,,
92,-1.105521559715271,43872,8809,-5.068437576293945,1654251098,,,,,,,
93,,44208,8872,,1654251161,0.032593920826911926,0.3224584758281708,0.029369337484240532,,,,
94,,44634,8992,,1654251281,0.06637783348560333,3.358096122741699,0.03279687464237213,,,,
95,,44977,9056,,1654251345,0.06335105746984482,3.091571807861328,0.032435342669487,,,,
96,,45641,9182,,1654251471,0.05797649174928665,2.555650472640991,0.03241998702287674,,,,
97,,46348,9336,,1654251625,0.05801994353532791,2.388861894607544,0.03413132578134537,,,,
98,,46372,9339,,1654251628,0.05175008624792099,1.8776592016220093,0.03297349438071251,,,,
99,6.484135150909424,47073,9472,-0.974390983581543,1654251761,,,,,,,
100,,47090,9474,,1654251763,0.08067726343870163,4.17233419418335,0.03895392268896103,,,,
101,,47116,9477,,1654251766,0.03614313155412674,0.2438446581363678,0.03370468318462372,,,,
102,-1.6984121799468994,47121,9478,-3.871401309967041,1654251767,,,,,,,
103,,47526,9573,,1654251862,0.03845687210559845,0.49574050307273865,0.03349946811795235,,,,
104,0.08123955130577087,47541,9575,-3.390144109725952,1654251864,,,,,,,
105,,50379,10132,,1654252421,0.08262170851230621,2.6472415924072266,0.05614929646253586,,,,
106,,50823,10232,,1654252521,0.047453977167606354,1.5521881580352783,0.03193209692835808,,,,
107,2.8943827152252197,52294,10504,-0.40978747606277466,1654252793,,,,,,,
108,,52895,10622,,1654252911,0.07436466217041016,3.5348100662231445,0.03901655972003937,,,,
109,3.1219584941864014,53071,10666,1.7420016527175903,1654252955,,,,,,,
110,,53327,10719,,1654253008,0.07240000367164612,2.7905068397521973,0.04449493810534477,,,,
111,,53786,10799,,1654253088,0.06509765237569809,3.4690587520599365,0.030407069250941277,,,,
112,2.44698429107666,54090,10859,-2.6092727184295654,1654253148,,,,,,,
113,3.5970494747161865,54580,10964,0.17915990948677063,1654253253,,,,,,,
114,1.5255953073501587,58768,11797,-2.0892066955566406,1654254086,,,,,,,
115,,59154,11867,,1654254156,0.06464623659849167,2.747971773147583,0.037166520953178406,,,,
116,2.8021395206451416,61834,12400,-1.7972835302352905,1654254689,,,,,,,
117,0.34107506275177,62789,12586,-4.031618595123291,1654254875,,,,,,,
118,,63384,12704,,1654254993,0.04327081888914108,1.1626453399658203,0.031644366681575775,,,,
119,,64418,12921,,1654255210,0.05162607505917549,1.7923702001571655,0.03370237350463867,,,,
120,,64901,13004,,1654255293,0.0418112576007843,0.8703370094299316,0.03310788795351982,,,,
121,,64960,13033,,1654255322,0.05893075466156006,1.0111531019210815,0.048819225281476974,,,,
122,,65425,13113,,1654255402,0.04242474213242531,1.3412320613861084,0.029012421146035194,,,,
123,,65768,13178,,1654255467,0.056195519864559174,1.5460619926452637,0.040734898298978806,,,,
124,3.15576171875,65795,13181,0.4659630060195923,1654255470,,,,,,,
125,,66370,13297,,1654255586,0.09969961643218994,4.026699066162109,0.059432629495859146,,,,
126,0.2792895436286926,66480,13332,-2.9401841163635254,1654255621,,,,,,,
127,2.5053439140319824,66668,13356,-0.45913049578666687,1654255645,,,,,,,
128,4.637452602386475,66925,13433,-0.07335397601127625,1654255722,,,,,,,
129,2.4445152282714844,67276,13499,-1.4571995735168457,1654255788,,,,,,,
130,3.497958183288574,67429,13539,-1.2900946140289307,1654255828,,,,,,,
131,,67618,13563,,1654255852,0.06974829733371735,1.9542638063430786,0.05020565539598465,,,,
132,0.9035966396331787,67995,13653,-3.362154960632324,1654255942,,,,,,,
133,,68999,13844,,1654256133,0.0804714784026146,3.855587959289551,0.04191559925675392,,,,
134,,70321,14099,,1654256388,0.04907442256808281,1.1240780353546143,0.03783364221453667,,,,
135,2.3664965629577637,70361,14126,-0.4905925393104553,1654256415,,,,,,,
136,-0.07637035846710205,71099,14265,-3.3457086086273193,1654256554,,,,,,,
137,-0.11753804981708527,71157,14272,-2.3144590854644775,1654256561,,,,,,,
138,,72814,14615,,1654256904,0.062008652836084366,2.2927017211914062,0.0390816368162632,,,,
139,,73153,14680,,1654256969,0.04476664960384369,1.9287033081054688,0.025479614734649658,,,,
140,1.784109354019165,74081,14863,-1.1994478702545166,1654257152,,,,,,,
141,,74168,14874,,1654257163,0.08613374829292297,3.703960657119751,0.04909414052963257,,,,
142,2.186082124710083,74422,14928,-0.7516458034515381,1654257217,,,,,,,
143,1.9080455303192139,74597,14971,-2.5085105895996094,1654257260,,,,,,,
144,1.2630326747894287,75044,15050,-3.9814529418945312,1654257339,,,,,,,
145,2.0462872982025146,75514,15152,-1.4448349475860596,1654257441,,,,,,,
146,,75922,15225,,1654257514,0.03893352299928665,1.9901753664016724,0.019031768664717674,,,,
147,,76233,15291,,1654257580,0.06466455012559891,2.395634651184082,0.040708206593990326,,,,
148,,76283,15297,,1654257586,0.06445923447608948,3.3160104751586914,0.03129912540316582,,,,
149,5.052586555480957,76377,15330,0.5734586715698242,1654257619,,,,,,,
150,3.5485289096832275,76543,15352,-0.5072656273841858,1654257641,,,,,,,
151,,77539,15543,,1654257832,0.06378648430109024,2.3195619583129883,0.04059086740016937,,,,
152,,77997,15644,,1654257933,0.08739450573921204,4.152777194976807,0.04586673527956009,,,,
153,2.2424755096435547,78470,15747,-2.9694385528564453,1654258036,,,,,,,
154,,79309,15896,,1654258185,0.06014794111251831,2.4393746852874756,0.03575419634580612,,,,
155,1.9381240606307983,79816,16003,-3.327273368835449,1654258292,,,,,,,
156,1.8672385215759277,80290,16106,-2.090635061264038,1654258395,,,,,,,
157,-0.5974997878074646,80621,16169,-4.579399108886719,1654258458,,,,,,,
158,7.503767967224121,81618,16360,0.9657522439956665,1654258649,,,,,,,
159,,81641,16363,,1654258652,0.05189763754606247,2.697714328765869,0.024920493364334106,,,,
160,-0.6259764432907104,81991,16429,-6.2340898513793945,1654258718,,,,,,,
161,,83431,16720,,1654259009,0.061508648097515106,1.1048822402954102,0.05045982822775841,,,,
162,,83696,16775,,1654259064,0.06293906271457672,2.806307077407837,0.03487599641084671,,,,
163,,83979,16833,,1654259122,0.04809211567044258,1.4657886028289795,0.03343423083424568,,,,
164,1.1266156435012817,84311,16897,-5.107021808624268,1654259186,,,,,,,
165,,85052,17034,,1654259323,0.04822583496570587,2.441155433654785,0.023814283311367035,,,,
166,5.456760883331299,85521,17138,-0.27222174406051636,1654259427,,,,,,,
167,2.3316640853881836,86318,17304,-2.921696662902832,1654259593,,,,,,,
168,5.02191686630249,86336,17306,-0.5281672477722168,1654259595,,,,,,,
169,4.370603561401367,87213,17484,-4.302370071411133,1654259773,,,,,,,
170,3.0244393348693848,87883,17612,-3.022031307220459,1654259901,,,,,,,
171,,87906,17615,,1654259904,0.05838874727487564,2.5326642990112305,0.033062104135751724,,,,
172,,87966,17623,,1654259912,0.04837886244058609,2.5927600860595703,0.022451262921094894,,,,
173,,88103,17663,,1654259952,0.04255256429314613,1.5977534055709839,0.026575030758976936,,,,
174,,90013,18060,,1654260349,0.08170720934867859,0.7653480172157288,0.07405372709035873,,,,
175,,90047,18064,,1654260353,0.05671437084674835,2.943420648574829,0.027280166745185852,,,,
176,,90324,18121,,1654260410,0.042943887412548065,2.680586814880371,0.016138017177581787,,,,
177,1.776503324508667,90793,18224,-6.866469860076904,1654260513,,,,,,,
178,,91512,18358,,1654260647,0.06635275483131409,4.015356540679932,0.02619919367134571,,,,
179,2.106147050857544,91643,18375,-3.721801519393921,1654260664,,,,,,,
180,5.026330471038818,94085,18864,-3.218400478363037,1654261153,,,,,,,
181,,95022,19071,,1654261360,0.0609140619635582,2.0627009868621826,0.04028705507516861,,,,
182,7.081107139587402,95149,19087,-2.1518807411193848,1654261376,,,,,,,
183,-0.9207920432090759,95532,19158,-6.195553302764893,1654261447,,,,,,,
184,,95575,19163,,1654261452,0.08645839989185333,5.365207672119141,0.03280632197856903,,,,
185,,95830,19218,,1654261507,0.07544824481010437,2.724079132080078,0.04820745438337326,,,,
186,5.223966598510742,96251,19316,-4.009143829345703,1654261605,,,,,,,
187,,96398,19334,,1654261623,0.07561269402503967,3.302554130554199,0.04258715361356735,,,,
188,4.186197280883789,96700,19395,-3.343099594116211,1654261684,,,,,,,
189,9.275593757629395,96724,19398,-1.7379926443099976,1654261687,,,,,,,
190,,97175,19498,,1654261787,0.1044091135263443,6.738561630249023,0.037023503333330154,,,,
191,1.4372514486312866,97360,19522,-6.469664573669434,1654261811,,,,,,,
192,-0.9524779319763184,97790,19620,-4.953717231750488,1654261909,,,,,,,
193,6.037728309631348,97894,19633,-4.395969867706299,1654261922,,,,,,,
194,-2.2548069953918457,97968,19643,-8.58173656463623,1654261932,,,,,,,
195,1.0900471210479736,99196,19885,-2.9635238647460938,1654262174,,,,,,,
196,5.899073123931885,100392,20124,-4.062653541564941,1654262413,,,,,,,
197,,101014,20273,,1654262562,0.06746365875005722,1.5385477542877197,0.052078183740377426,,,,
198,,101308,20311,,1654262600,0.08269566297531128,3.3067355155944824,0.049628306180238724,,,,
199,14.093017578125,101500,20357,-2.34928560256958,1654262646,,,,,,,
200,10.85477066040039,103093,20670,-4.041735649108887,1654262959,,,,,,,
201,5.617794036865234,103366,20727,-1.8533004522323608,1654263016,,,,,,,
202,,104852,21026,,1654263315,0.08486654609441757,3.13600492477417,0.05350649729371071,,,,
203,,105093,21079,,1654263368,0.13672083616256714,10.306203842163086,0.03365879878401756,,,,
204,11.433250427246094,106130,21299,-2.3292737007141113,1654263588,,,,,,,
205,,106470,21363,,1654263652,0.08434274792671204,5.683499336242676,0.027507752180099487,,,,
206,,106793,21427,,1654263716,0.0704859122633934,4.118512153625488,0.029300790280103683,,,,
207,,107200,21500,,1654263789,0.10038143396377563,5.989045143127441,0.04049098864197731,,,,
208,9.591272354125977,109053,21868,-3.005505084991455,1654264157,,,,,,,
209,0.6848511099815369,109254,21916,-6.336308479309082,1654264205,,,,,,,
210,,110959,22266,,1654264555,0.10010747611522675,4.422445297241211,0.055883023887872696,,,,
211,8.175512313842773,111082,22281,-3.924055814743042,1654264570,,,,,,,
212,11.655617713928223,111132,22288,-1.859370470046997,1654264577,,,,,,,
213,4.330280303955078,111279,22352,-4.5526018142700195,1654264641,,,,,,,
214,,112147,22528,,1654264817,0.08598018437623978,5.27159309387207,0.03326425328850746,,,,
215,2.0505828857421875,114748,23038,-8.065364837646484,1654265327,,,,,,,
216,6.934790134429932,114841,23072,-7.261345863342285,1654265361,,,,,,,
217,4.045295715332031,115049,23099,-6.43865966796875,1654265388,,,,,,,
218,7.4625563621521,115196,23139,-6.087231636047363,1654265428,,,,,,,
219,9.11979866027832,115828,23264,-1.7704334259033203,1654265553,,,,,,,
220,,116312,23349,,1654265638,0.09692336618900299,5.598114967346191,0.04094221442937851,,,,
221,,116383,23381,,1654265670,0.07957900315523148,3.455960750579834,0.045019395649433136,,,,
222,,116475,23392,,1654265681,0.06014580279588699,2.6277525424957275,0.033868275582790375,,,,
223,,116575,23405,,1654265694,0.059788916260004044,3.188570499420166,0.027903210371732712,,,,
224,,116916,23472,,1654265761,0.05335114896297455,2.020015239715576,0.03315099701285362,,,,
225,6.281789302825928,117245,23559,-3.3783397674560547,1654265848,,,,,,,
226,,118504,23807,,1654266096,0.05595629662275314,2.9704251289367676,0.02625204622745514,,,,
227,6.849489212036133,119004,23893,-1.72278892993927,1654266182,,,,,,,
228,12.69350814819336,119944,24101,-3.821561336517334,1654266390,,,,,,,
229,,120019,24111,,1654266400,0.07391132414340973,3.876760482788086,0.035143718123435974,,,,
230,7.1278886795043945,120054,24115,-3.7523138523101807,1654266404,,,,,,,
231,4.9760236740112305,120640,24234,-2.1770756244659424,1654266523,,,,,,,
232,7.384599685668945,121035,24306,-4.667879581451416,1654266595,,,,,,,
233,8.782219886779785,121294,24362,-3.954995632171631,1654266651,,,,,,,
234,,121397,24375,,1654266664,0.111748106777668,8.031108856201172,0.031437017023563385,,,,
235,4.705489158630371,125317,25162,-7.328336238861084,1654267451,,,,,,,
236,,125334,25164,,1654267453,0.07623325288295746,4.090011119842529,0.03533313795924187,,,,
237,7.453404426574707,125552,25213,-4.01743745803833,1654267502,,,,,,,
238,9.839197158813477,125695,25253,-0.33802828192710876,1654267542,,,,,,,
239,,126757,25454,,1654267743,0.07026060670614243,3.067753791809082,0.03958306834101677,,,,
240,,126892,25493,,1654267782,0.07603231817483902,4.517439365386963,0.03085792250931263,,,,
241,,127542,25619,,1654267908,0.07362961769104004,3.8399386405944824,0.035230230540037155,,,,
242,9.190486907958984,127709,25641,-6.047513008117676,1654267930,,,,,,,
243,,127861,25682,,1654267971,0.06521788239479065,2.452791213989258,0.040689971297979355,,,,
244,,129121,25930,,1654268219,0.10513988137245178,5.394377708435059,0.051196109503507614,,,,
245,7.567743301391602,129726,26051,-7.15704870223999,1654268340,,,,,,,
246,9.296184539794922,130208,26156,-7.2073564529418945,1654268445,,,,,,,
247,12.530298233032227,130699,26240,-4.812339782714844,1654268529,,,,,,,
248,7.763021469116211,130739,26245,-5.855092525482178,1654268534,,,,,,,
249,,130783,26280,,1654268569,0.062298767268657684,3.2412214279174805,0.029886554926633835,,,,
250,9.038423538208008,130952,26301,-3.088129997253418,1654268590,,,,,,,
251,13.463799476623535,130986,26306,-7.673539638519287,1654268595,,,,,,,
252,6.616175651550293,131676,26439,-6.745786666870117,1654268728,,,,,,,
253,,131712,26466,,1654268755,0.05871617794036865,3.4193038940429688,0.024523138999938965,,,,
254,,131860,26485,,1654268774,0.10101889073848724,6.36859130859375,0.03733298182487488,,,,
255,6.590407371520996,132993,26718,-2.7449471950531006,1654269007,,,,,,,
256,,133993,26937,,1654269226,0.09128541499376297,6.425703048706055,0.027028389275074005,,,,
257,,134001,26938,,1654269227,0.08446121215820312,6.483710289001465,0.019624117761850357,,,,
258,,135121,27169,,1654269458,0.07139937579631805,4.653435230255127,0.02486502192914486,,,,
259,,135388,27225,,1654269514,0.12022625654935837,7.894503593444824,0.04128122329711914,,,,
260,,136738,27486,,1654269775,0.07665450125932693,2.3581736087799072,0.053072765469551086,,,,
261,,137549,27658,,1654269947,0.11919669806957245,6.849583148956299,0.05070086941123009,,,,
262,8.314497947692871,137606,27665,-3.4900283813476562,1654269954,,,,,,,
263,0.9842490553855896,138957,27951,-7.9139323234558105,1654270240,,,,,,,
264,,139628,28083,,1654270372,0.08372801542282104,4.251368522644043,0.04121432825922966,,,,
265,8.547101020812988,139733,28097,-6.0374836921691895,1654270386,,,,,,,
266,8.84212589263916,140004,28154,-1.4497203826904297,1654270443,,,,,,,
267,,140276,28211,,1654270500,0.0869947075843811,3.3703768253326416,0.053290944546461105,,,,
268,,140395,28248,,1654270537,0.11218322813510895,5.524190902709961,0.05694132298231125,,,,
269,7.223876953125,140474,28259,-2.4401607513427734,1654270548,,,,,,,
270,1.0443907976150513,140622,28277,-8.54130744934082,1654270566,,,,,,,
271,10.011358261108398,141100,28383,0.011193603277206421,1654270672,,,,,,,
272,7.188242435455322,142153,28585,-5.554264545440674,1654270874,,,,,,,
273,8.007699012756348,142493,28673,-3.1608142852783203,1654270962,,,,,,,
274,11.196392059326172,142689,28698,-1.925476312637329,1654270987,,,,,,,
275,,142712,28701,,1654270990,0.127116858959198,8.856281280517578,0.03855404630303383,,,,
276,,142762,28707,,1654270996,0.0479598268866539,2.094851016998291,0.027011314406991005,,,,
277,11.112893104553223,142876,28744,-5.212693214416504,1654271033,,,,,,,
278,7.527681350708008,143187,28806,-4.322986602783203,1654271095,,,,,,,
279,15.804555892944336,143189,28806,-1.909111738204956,1654271095,,,,,,,
280,9.535804748535156,144433,29055,-5.670470714569092,1654271344,,,,,,,
281,,144440,29056,,1654271345,0.06444154679775238,2.81471848487854,0.0362943597137928,,,,
282,,144665,29107,,1654271396,0.0681287944316864,5.214771747589111,0.015981080010533333,,,,
283,,145546,29287,,1654271576,0.08586743474006653,4.519082069396973,0.04067661240696907,,,,
284,,145680,29304,,1654271593,0.07473307847976685,4.023702144622803,0.034496061503887177,,,,
285,3.4875051975250244,145928,29358,-9.987627029418945,1654271647,,,,,,,
286,,147263,29619,,1654271908,0.09327436983585358,6.089414119720459,0.032380226999521255,,,,
287,,147498,29671,,1654271960,0.07053721696138382,4.287568092346191,0.027661535888910294,,,,
288,,148712,29917,,1654272206,0.08078934997320175,5.5075507164001465,0.0257138442248106,,,,
289,,149112,30013,,1654272302,0.10544069856405258,5.257998466491699,0.05286071449518204,,,,
290,,149132,30015,,1654272304,0.12346087396144867,7.892551898956299,0.044535357505083084,,,,
291,20.61135482788086,149508,30085,-3.3690035343170166,1654272374,,,,,,,
292,3.870453357696533,149935,30162,-6.049821853637695,1654272451,,,,,,,
293,7.927583694458008,150337,30258,-5.374427795410156,1654272547,,,,,,,
294,,151371,30457,,1654272746,0.1636471450328827,4.363119125366211,0.120015949010849,,,,
295,,152152,30623,,1654272912,0.0865909606218338,5.060364246368408,0.03598732128739357,,,,
296,13.671478271484375,152793,30750,-1.8419088125228882,1654273039,,,,,,,
297,,153982,30991,,1654273280,0.08896654844284058,3.8587646484375,0.05037890747189522,,,,
298,11.719561576843262,154587,31113,-3.82639217376709,1654273402,,,,,,,
299,2.674772262573242,154789,31138,-6.664585113525391,1654273427,,,,,,,
300,-0.149239182472229,155159,31231,-7.36010217666626,1654273520,,,,,,,
301,6.942058086395264,155357,31256,-8.378030776977539,1654273545,,,,,,,
302,6.0606770515441895,155915,31396,-4.737354278564453,1654273685,,,,,,,
303,,157134,31640,,1654273929,0.06808824092149734,3.91750168800354,0.02891322784125805,,,,
304,,157752,31764,,1654274053,0.1198788583278656,7.816948890686035,0.04170937091112137,,,,
305,7.422263145446777,158401,31891,-8.642141342163086,1654274180,,,,,,,
306,,161421,32527,,1654274816,0.08835382759571075,4.74252462387085,0.040928587317466736,,,,
307,,161497,32537,,1654274826,0.07613220810890198,4.0672454833984375,0.03545975685119629,,,,
308,,161722,32590,,1654274879,0.11732504516839981,7.4088897705078125,0.043236151337623596,,,,
309,5.207099914550781,161791,32599,-8.062300682067871,1654274888,,,,,,,
310,,161950,32619,,1654274908,0.08643943071365356,3.7423152923583984,0.04901627451181412,,,,
311,7.874600410461426,163547,32962,-4.127594470977783,1654275251,,,,,,,
312,3.238337516784668,165722,33400,-6.8577752113342285,1654275689,,,,,,,
313,3.043792963027954,167963,33856,-6.076913833618164,1654276145,,,,,,,
314,6.04553747177124,168326,33925,-5.978567600250244,1654276214,,,,,,,
315,,168851,34038,,1654276327,0.046485040336847305,2.0850021839141846,0.025635018944740295,,,,
316,2.1570041179656982,169246,34135,-5.376768112182617,1654276424,,,,,,,
317,20.593978881835938,169300,34141,-0.43745994567871094,1654276430,,,,,,,
318,15.375402450561523,171465,34578,-6.154239177703857,1654276867,,,,,,,
319,9.372672080993652,172151,34712,-7.260613918304443,1654277001,,,,,,,
320,,173818,35064,,1654277353,0.11167338490486145,5.210933685302734,0.059564054012298584,,,,
321,11.273069381713867,174920,35275,-1.3950539827346802,1654277564,,,,,,,
322,,176665,35635,,1654277924,0.05286432057619095,1.7677867412567139,0.03518645092844963,,,,
323,1.844029426574707,179253,36197,-10.62663459777832,1654278486,,,,,,,
324,,180099,36373,,1654278662,0.09280336648225784,6.103376388549805,0.03176960349082947,,,,
325,,180412,36435,,1654278724,0.14287027716636658,9.600137710571289,0.046868909150362015,,,,
326,,180743,36501,,1654278790,0.0979124903678894,4.868593215942383,0.049226559698581696,,,,
327,8.147134780883789,180788,36506,-6.703054428100586,1654278795,,,,,,,
328,,180797,36507,,1654278796,0.1297900229692459,8.920581817626953,0.04058420658111572,,,,
329,,180954,36550,,1654278839,0.05900842696428299,3.593654155731201,0.023071886971592903,,,,
330,,181529,36646,,1654278935,0.09975197166204453,5.609537124633789,0.0436566025018692,,,,
